id,bbox,sick
Train_638.jpg,"[0, 0, 64, 43]",1
Train_528.jpg,"[64, 0, 64, 43]",1
Train_1582.jpg,"[128, 0, 64, 43]",1
Train_231.jpg,"[192, 0, 64, 43]",1
Train_391.jpg,"[256, 0, 64, 43]",1
Train_1806.jpg,"[320, 0, 64, 43]",1
Train_754.jpg,"[384, 0, 64, 43]",1
Train_474.jpg,"[448, 0, 64, 43]",0
Train_971.jpg,"[512, 0, 64, 43]",1
Train_1028.jpg,"[576, 0, 64, 43]",1
Train_746.jpg,"[640, 0, 64, 43]",0
Train_216.jpg,"[704, 0, 64, 43]",1
Train_807.jpg,"[768, 0, 64, 43]",0
Train_489.jpg,"[832, 0, 64, 43]",1
Train_184.jpg,"[896, 0, 64, 43]",1
Train_729.jpg,"[960, 0, 64, 43]",1
Train_1018.jpg,"[1024, 0, 64, 43]",1
Train_744.jpg,"[1088, 0, 64, 43]",1
Train_1052.jpg,"[1152, 0, 64, 43]",1
Train_306.jpg,"[1216, 0, 64, 43]",1
Train_1013.jpg,"[1408, 0, 64, 43]",1
Train_287.jpg,"[1472, 0, 64, 43]",0
Train_921.jpg,"[1536, 0, 64, 43]",0
Train_1779.jpg,"[1664, 0, 64, 43]",1
Train_1168.jpg,"[1728, 0, 64, 43]",1
Train_54.jpg,"[1792, 0, 64, 43]",0
Train_245.jpg,"[0, 43, 28, 43]",1
Train_1414.jpg,"[64, 43, 64, 43]",0
Train_313.jpg,"[128, 43, 64, 43]",1
Train_936.jpg,"[192, 43, 64, 43]",1
Train_679.jpg,"[256, 43, 64, 43]",0
Train_758.jpg,"[320, 43, 64, 43]",1
Train_884.jpg,"[448, 43, 64, 43]",1
Train_105.jpg,"[576, 43, 64, 43]",0
Train_1639.jpg,"[640, 43, 64, 43]",1
Train_350.jpg,"[768, 43, 64, 43]",1
Train_1817.jpg,"[832, 43, 64, 43]",0
Train_108.jpg,"[896, 43, 64, 43]",1
Train_519.jpg,"[960, 43, 64, 43]",1
Train_60.jpg,"[1024, 43, 64, 43]",1
Train_1244.jpg,"[1088, 43, 64, 43]",1
Train_248.jpg,"[1152, 43, 64, 43]",0
Train_237.jpg,"[1216, 43, 64, 43]",1
Train_843.jpg,"[1344, 43, 64, 43]",1
Train_1648.jpg,"[1472, 43, 64, 43]",1
Train_1743.jpg,"[1536, 43, 64, 43]",1
Train_857.jpg,"[1600, 43, 64, 43]",1
Train_491.jpg,"[1664, 43, 64, 43]",0
Train_232.jpg,"[1728, 43, 64, 43]",1
Train_753.jpg,"[1792, 43, 64, 43]",0
Train_1111.jpg,"[0, 86, 64, 43]",1
Train_767.jpg,"[128, 86, 64, 43]",1
Train_526.jpg,"[192, 86, 64, 43]",0
Train_299.jpg,"[256, 86, 64, 43]",1
Train_484.jpg,"[320, 86, 64, 43]",1
Train_1046.jpg,"[448, 86, 64, 43]",1
Train_1077.jpg,"[512, 86, 64, 43]",1
Train_170.jpg,"[576, 86, 64, 43]",1
Train_1205.jpg,"[640, 86, 64, 43]",1
Train_1390.jpg,"[768, 86, 64, 43]",1
Train_1722.jpg,"[832, 86, 64, 43]",1
Train_1190.jpg,"[896, 86, 64, 43]",1
Train_817.jpg,"[960, 86, 64, 43]",0
Train_1514.jpg,"[1024, 86, 64, 43]",1
Train_1673.jpg,"[1152, 86, 64, 43]",1
Train_562.jpg,"[1408, 86, 64, 43]",0
Train_563.jpg,"[1536, 86, 64, 43]",1
Train_540.jpg,"[1664, 86, 64, 43]",1
Train_1367.jpg,"[1728, 86, 64, 43]",1
Train_678.jpg,"[1792, 86, 64, 43]",0
Train_717.jpg,"[0, 129, 64, 43]",1
Train_481.jpg,"[64, 129, 64, 43]",1
Train_395.jpg,"[128, 129, 64, 43]",1
Train_1609.jpg,"[192, 129, 64, 43]",1
Train_1562.jpg,"[256, 129, 64, 43]",0
Train_1556.jpg,"[320, 129, 64, 43]",0
Train_1809.jpg,"[384, 129, 64, 43]",1
Train_818.jpg,"[512, 129, 64, 43]",1
Train_574.jpg,"[576, 129, 64, 43]",1
Train_1699.jpg,"[640, 129, 64, 43]",1
Train_602.jpg,"[704, 129, 64, 43]",1
Train_1641.jpg,"[768, 129, 64, 43]",1
Train_874.jpg,"[832, 129, 64, 43]",1
Train_126.jpg,"[896, 129, 64, 43]",1
Train_453.jpg,"[960, 129, 64, 43]",1
Train_74.jpg,"[1024, 129, 64, 43]",1
Train_6.jpg,"[1088, 129, 64, 43]",1
Train_846.jpg,"[1152, 129, 64, 43]",1
Train_383.jpg,"[1216, 129, 64, 43]",0
Train_102.jpg,"[1280, 129, 64, 43]",1
Train_711.jpg,"[1344, 129, 64, 43]",0
Train_1540.jpg,"[1408, 129, 64, 43]",1
Train_61.jpg,"[1472, 129, 64, 43]",1
Train_708.jpg,"[1536, 129, 64, 43]",1
Train_766.jpg,"[1600, 129, 64, 43]",1
Train_1573.jpg,"[1664, 129, 64, 43]",1
Train_1210.jpg,"[1728, 129, 64, 43]",0
Train_1762.jpg,"[1792, 129, 64, 43]",1
Train_1200.jpg,"[0, 172, 64, 43]",1
Train_138.jpg,"[64, 172, 64, 43]",1
Train_268.jpg,"[192, 172, 64, 43]",1
Train_1405.jpg,"[256, 172, 64, 43]",1
Train_447.jpg,"[320, 172, 64, 43]",1
Train_1636.jpg,"[384, 172, 64, 43]",1
Train_547.jpg,"[448, 172, 64, 43]",0
Train_982.jpg,"[832, 172, 64, 43]",1
Train_747.jpg,"[896, 172, 64, 43]",0
Train_571.jpg,"[960, 172, 64, 43]",1
Train_384.jpg,"[1024, 172, 64, 43]",1
Train_537.jpg,"[1088, 172, 64, 43]",0
Train_1409.jpg,"[1152, 172, 64, 43]",1
Train_568.jpg,"[1408, 172, 64, 43]",1
Train_1781.jpg,"[1536, 172, 64, 43]",0
Train_48.jpg,"[1600, 172, 64, 43]",1
Train_380.jpg,"[1664, 172, 64, 43]",0
Train_1479.jpg,"[1728, 172, 64, 43]",0
Train_282.jpg,"[1792, 172, 64, 43]",0
Train_1141.jpg,"[0, 215, 64, 43]",0
Train_1664.jpg,"[64, 215, 64, 43]",1
Train_1095.jpg,"[128, 215, 64, 43]",1
Train_1423.jpg,"[192, 215, 64, 43]",1
Train_1362.jpg,"[256, 215, 64, 43]",1
Train_341.jpg,"[320, 215, 64, 43]",1
Train_776.jpg,"[384, 215, 64, 43]",0
Train_949.jpg,"[448, 215, 64, 43]",1
Train_1440.jpg,"[512, 215, 64, 43]",0
Train_1125.jpg,"[576, 215, 64, 43]",1
Train_321.jpg,"[640, 215, 64, 43]",1
Train_1580.jpg,"[704, 215, 64, 43]",1
Train_464.jpg,"[768, 215, 64, 43]",1
Train_1229.jpg,"[832, 215, 64, 43]",1
Train_1256.jpg,"[960, 215, 64, 43]",1
Train_428.jpg,"[1024, 215, 64, 43]",1
Train_1068.jpg,"[1088, 215, 64, 43]",1
Train_660.jpg,"[1152, 215, 64, 43]",0
Train_1225.jpg,"[1280, 215, 64, 43]",1
Train_1805.jpg,"[1344, 215, 64, 43]",1
Train_809.jpg,"[1408, 215, 64, 43]",0
Train_1575.jpg,"[1472, 215, 64, 43]",0
Train_95.jpg,"[1600, 215, 64, 43]",1
Train_46.jpg,"[1664, 215, 64, 43]",0
Train_359.jpg,"[1728, 215, 64, 43]",0
Train_750.jpg,"[1792, 215, 64, 43]",1
Train_1337.jpg,"[0, 258, 64, 43]",1
Train_1438.jpg,"[64, 258, 64, 43]",0
Train_1317.jpg,"[192, 258, 64, 43]",1
Train_731.jpg,"[256, 258, 64, 43]",0
Train_827.jpg,"[320, 258, 64, 43]",1
Train_910.jpg,"[384, 258, 64, 43]",1
Train_1129.jpg,"[448, 258, 64, 43]",1
Train_1618.jpg,"[576, 258, 64, 43]",1
Train_1224.jpg,"[704, 258, 64, 43]",0
Train_645.jpg,"[768, 258, 64, 43]",1
Train_866.jpg,"[832, 258, 64, 43]",0
Train_34.jpg,"[896, 258, 64, 43]",1
Train_330.jpg,"[1024, 258, 64, 43]",0
Train_218.jpg,"[1088, 258, 64, 43]",1
Train_315.jpg,"[1152, 258, 64, 43]",1
Train_1035.jpg,"[1216, 258, 64, 43]",1
Train_1310.jpg,"[1280, 258, 64, 43]",1
Train_1625.jpg,"[1344, 258, 64, 43]",1
Train_480.jpg,"[1408, 258, 64, 43]",1
Train_1571.jpg,"[1472, 258, 64, 43]",1
Train_1300.jpg,"[1536, 258, 64, 43]",1
Train_714.jpg,"[1600, 258, 64, 43]",1
Train_1718.jpg,"[1728, 258, 64, 43]",1
Train_558.jpg,"[1792, 258, 64, 43]",0
Train_839.jpg,"[0, 301, 64, 43]",0
Train_25.jpg,"[128, 301, 64, 43]",1
Train_832.jpg,"[192, 301, 64, 43]",1
Train_394.jpg,"[256, 301, 64, 43]",1
Train_1451.jpg,"[320, 301, 64, 43]",1
Train_706.jpg,"[448, 301, 64, 43]",1
Train_646.jpg,"[512, 301, 64, 43]",0
Train_32.jpg,"[576, 301, 64, 43]",1
Train_1468.jpg,"[640, 301, 64, 43]",1
Train_542.jpg,"[704, 301, 64, 43]",1
Train_517.jpg,"[832, 301, 64, 43]",1
Train_106.jpg,"[896, 301, 64, 43]",1
Train_119.jpg,"[960, 301, 64, 43]",1
Train_657.jpg,"[1024, 301, 64, 43]",0
Train_527.jpg,"[1088, 301, 64, 43]",1
Train_1119.jpg,"[1152, 301, 64, 43]",1
Train_1640.jpg,"[1216, 301, 64, 43]",1
Train_1309.jpg,"[1280, 301, 64, 43]",0
Train_1675.jpg,"[1408, 301, 64, 43]",0
Train_1161.jpg,"[1472, 301, 64, 43]",1
Train_1070.jpg,"[1536, 301, 64, 43]",1
Train_1436.jpg,"[1664, 301, 64, 43]",1
Train_1453.jpg,"[1728, 301, 64, 43]",1
Train_1222.jpg,"[1792, 301, 64, 43]",1
Train_338.jpg,"[0, 344, 64, 43]",1
Train_994.jpg,"[64, 344, 64, 43]",1
Train_797.jpg,"[128, 344, 64, 43]",1
Train_44.jpg,"[192, 344, 64, 43]",1
Train_1216.jpg,"[256, 344, 64, 43]",1
Train_1452.jpg,"[320, 344, 64, 43]",1
Train_1312.jpg,"[384, 344, 64, 43]",1
